NC_037122.1f5t9	4	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	5	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	6	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	7	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	8	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	9	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	10	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	11	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	12	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	13	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	14	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	15	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	16	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	17	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	18	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	19	0.000000	-0.064539	-0.133532	-0.207639	-0.287679	-0.374687	-0.469991	-0.575344	-0.693115	-0.826629	-0.980756	-1.163041	-1.386127	-1.673709	-2.078968	-2.771486	-9.440599
NC_037122.1f5t9	20	0.000000	-0.133533	-0.276632	-0.430777	-0.597820	-0.780125	-0.980770	-1.203877	-1.455138	-1.742742	-2.079096	-2.484373	-2.994871	-3.687343	-4.783888	-10.956362	-17.960163
NC_037122.1f5t9	21	0.000000	-0.133533	-0.276632	-0.430777	-0.597820	-0.780125	-0.980770	-1.203877	-1.455138	-1.742742	-2.079096	-2.484373	-2.994871	-3.687343	-4.783888	-10.956362	-17.960163
